tx_hash,label,block_number,from_address,to_address,amount_eth,movement_type
0x4d6f7556293b544c26913dddfc4780fde75a60d9f60a9f3c9771c24ed2ba45e4,forwarder_distribution,25180817,0x7236f148385d1ea8fa01370250ab127f4573622b,0xbc7153ce399cee09bf3157beb512f73535a7a3f9,0.338113890373698323,Internal
0xf06f245aa77d350ef604619880cdc3ddee122cd7dade08dafa10289c163bf15c,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.382781398041512233,Direct
0xf06f245aa77d350ef604619880cdc3ddee122cd7dade08dafa10289c163bf15c,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000044351774387622,Gas
0xf06f245aa77d350ef604619880cdc3ddee122cd7dade08dafa10289c163bf15c,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.382781398041512233,Internal
0xf06f245aa77d350ef604619880cdc3ddee122cd7dade08dafa10289c163bf15c,forwarder_distribution,25180817,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0xf5dbe30021febcab3a0ebe74425af77d8c3ad32c,0.382781398041512233,Internal
0xf06f245aa77d350ef604619880cdc3ddee122cd7dade08dafa10289c163bf15c,forwarder_distribution,25180817,0xf5dbe30021febcab3a0ebe74425af77d8c3ad32c,0x5a76e01bf6ff0e8b1fce3b896d84cb65f391b0fe,0.382781398041512233,Internal
0xd3c3a3862f8dee3182045e2a748b47fa4d4ea7f844cafbcade86245e8eafd6f2,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.439159272504408005,Direct
0xd3c3a3862f8dee3182045e2a748b47fa4d4ea7f844cafbcade86245e8eafd6f2,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000044351774387622,Gas
0xd3c3a3862f8dee3182045e2a748b47fa4d4ea7f844cafbcade86245e8eafd6f2,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.439159272504408005,Internal
0xd3c3a3862f8dee3182045e2a748b47fa4d4ea7f844cafbcade86245e8eafd6f2,forwarder_distribution,25180817,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0x504e0c9af8add55b60b0dad4a24b47c969140165,0.439159272504408005,Internal
0xd3c3a3862f8dee3182045e2a748b47fa4d4ea7f844cafbcade86245e8eafd6f2,forwarder_distribution,25180817,0x504e0c9af8add55b60b0dad4a24b47c969140165,0xa957d4d9c540090bf8784a8bca53e44a8a23f962,0.439159272504408005,Internal
0x894dc95dcf5ef84ca80be7549127aedb8fac7adf302f1f7583b4473e9414c822,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.511731372405017093,Direct
0x894dc95dcf5ef84ca80be7549127aedb8fac7adf302f1f7583b4473e9414c822,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000044351774387622,Gas
0x894dc95dcf5ef84ca80be7549127aedb8fac7adf302f1f7583b4473e9414c822,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.511731372405017093,Internal
0x894dc95dcf5ef84ca80be7549127aedb8fac7adf302f1f7583b4473e9414c822,forwarder_distribution,25180817,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0x5de6ca17f416674ad0b4645c072b89b2d6c0073b,0.511731372405017093,Internal
0x894dc95dcf5ef84ca80be7549127aedb8fac7adf302f1f7583b4473e9414c822,forwarder_distribution,25180817,0x5de6ca17f416674ad0b4645c072b89b2d6c0073b,0x9c7a2ceb53fb11107726b2d51be48badecd22545,0.511731372405017093,Internal
0xa3236d63c8fe9359bdc4ee3ecbc86952081b46bcaa2718e2ef421b6915ec492d,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.607354254827486617,Direct
0xa3236d63c8fe9359bdc4ee3ecbc86952081b46bcaa2718e2ef421b6915ec492d,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000044351774387622,Gas
0xa3236d63c8fe9359bdc4ee3ecbc86952081b46bcaa2718e2ef421b6915ec492d,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.607354254827486617,Internal
0xa3236d63c8fe9359bdc4ee3ecbc86952081b46bcaa2718e2ef421b6915ec492d,forwarder_distribution,25180817,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0x2681ed4f369bb65e73b27bf2a90da7a24271d1dd,0.607354254827486617,Internal
0xa3236d63c8fe9359bdc4ee3ecbc86952081b46bcaa2718e2ef421b6915ec492d,forwarder_distribution,25180817,0x2681ed4f369bb65e73b27bf2a90da7a24271d1dd,0x851e444b61d53b5525f7b8ae6679bb6359b86737,0.607354254827486617,Internal
0x2fd9805392a77dccda62d071e8f560880ceff1911dc2813a2a5ac5669308361b,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.736941870262990850,Direct
0x2fd9805392a77dccda62d071e8f560880ceff1911dc2813a2a5ac5669308361b,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000044351774387622,Gas
0x2fd9805392a77dccda62d071e8f560880ceff1911dc2813a2a5ac5669308361b,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.736941870262990850,Internal
0x2fd9805392a77dccda62d071e8f560880ceff1911dc2813a2a5ac5669308361b,forwarder_distribution,25180817,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0xf68cc173caea87ce33461e283ad109bc5c055388,0.736941870262990850,Internal
0x2fd9805392a77dccda62d071e8f560880ceff1911dc2813a2a5ac5669308361b,forwarder_distribution,25180817,0xf68cc173caea87ce33461e283ad109bc5c055388,0xfa4e356eff4d6249ae417fcede90614bc56cd8b0,0.736941870262990850,Internal
0x9d15a5d51d3646dd1d8ea4a4ab8c78ae8ae0392037118d7acce1965319e5243c,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.918732907265059628,Direct
0x9d15a5d51d3646dd1d8ea4a4ab8c78ae8ae0392037118d7acce1965319e5243c,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000044351774387622,Gas
0x9d15a5d51d3646dd1d8ea4a4ab8c78ae8ae0392037118d7acce1965319e5243c,forwarder_distribution,25180817,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.918732907265059628,Internal
0x9d15a5d51d3646dd1d8ea4a4ab8c78ae8ae0392037118d7acce1965319e5243c,forwarder_distribution,25180817,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0x15f160dfa1e9556b039186b482c463c7c92ece9b,0.918732907265059628,Internal
0x9d15a5d51d3646dd1d8ea4a4ab8c78ae8ae0392037118d7acce1965319e5243c,forwarder_distribution,25180817,0x15f160dfa1e9556b039186b482c463c7c92ece9b,0x5440daf670995b11c3e49682eb47d0e685e7c3a7,0.918732907265059628,Internal
0xb9a06e52ebf9a350bc000298b0612afa064678044cdd61fd38c1289c4d95dca6,forwarder_distribution,25180818,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,1.185103118587640836,Direct
0xb9a06e52ebf9a350bc000298b0612afa064678044cdd61fd38c1289c4d95dca6,forwarder_distribution,25180818,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000045498377314916,Gas
0xb9a06e52ebf9a350bc000298b0612afa064678044cdd61fd38c1289c4d95dca6,forwarder_distribution,25180818,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,1.185103118587640836,Internal
0xb9a06e52ebf9a350bc000298b0612afa064678044cdd61fd38c1289c4d95dca6,forwarder_distribution,25180818,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0x98d30b9a67d2acb68c1f0103082f9f07e9768cde,1.185103118587640836,Internal
0xb9a06e52ebf9a350bc000298b0612afa064678044cdd61fd38c1289c4d95dca6,forwarder_distribution,25180818,0x98d30b9a67d2acb68c1f0103082f9f07e9768cde,0x8dfd53cab73b0dd80735fddff525c9605334c779,1.185103118587640836,Internal
0x04c678d5ba91f2c07c02343042c6bb3a1fd657601ecf1166b0738bcec784c565,token_deploy,25180893,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.001529916195448602,Gas
0xfa786c9b9c9d20245b09e2f222de1a4ac8de078bb43712e447e40bf4c5eb5b16,token_fund,25180926,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x2cedb62299ad3422fc0b0ec57180695501d15fef,1.000000000000000000,Direct
0xfa786c9b9c9d20245b09e2f222de1a4ac8de078bb43712e447e40bf4c5eb5b16,token_fund,25180926,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000010605402341975,Gas
0xfa786c9b9c9d20245b09e2f222de1a4ac8de078bb43712e447e40bf4c5eb5b16,token_fund,25180926,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x2cedb62299ad3422fc0b0ec57180695501d15fef,1.000000000000000000,Internal
0x0ef032ee97e3024e8cd7f9c0a76b99356759aac4f6b8b4e62f00bf4e9490bc66,open_trading,25181124,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.143417850000000013,Gas
0x0ef032ee97e3024e8cd7f9c0a76b99356759aac4f6b8b4e62f00bf4e9490bc66,open_trading,25181124,0x2cedb62299ad3422fc0b0ec57180695501d15fef,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.000000000000000000,Internal
0x0ef032ee97e3024e8cd7f9c0a76b99356759aac4f6b8b4e62f00bf4e9490bc66,open_trading,25181124,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.000000000000000000,Internal
0x867dafbf651afbd961800f14a54ed680c090ea300ed96c9997b1eb508b828d44,lp_approval,25181163,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000101169934119810,Gas
0xba87aaeaff423a9c312a3432919c6191951639277c5d1835bfa09bf71b65fb33,liquidity_removal,25181165,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000474067340389376,Gas
0xba87aaeaff423a9c312a3432919c6191951639277c5d1835bfa09bf71b65fb33,liquidity_removal,25181165,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.064253956154267433,Internal
0xba87aaeaff423a9c312a3432919c6191951639277c5d1835bfa09bf71b65fb33,liquidity_removal,25181165,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,1.064253956154267433,Internal
0xe1c55dbf6788cfcbb1e82caf3711e7206a29d146adf17a5db241034d13a908ec,forwarder_distribution,25181175,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.019762181910274144,Direct
0xe1c55dbf6788cfcbb1e82caf3711e7206a29d146adf17a5db241034d13a908ec,forwarder_distribution,25181175,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000021009747309172,Gas
0xe1c55dbf6788cfcbb1e82caf3711e7206a29d146adf17a5db241034d13a908ec,forwarder_distribution,25181175,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0.019762181910274144,Internal
0xe1c55dbf6788cfcbb1e82caf3711e7206a29d146adf17a5db241034d13a908ec,forwarder_distribution,25181175,0x14b7b488ada20b3b3ec6735d212cf9bb03e5f9c4,0x10a073e90efa45b1d976a9f1141f60b91a3bca78,0.019762181910274144,Internal
0xe1c55dbf6788cfcbb1e82caf3711e7206a29d146adf17a5db241034d13a908ec,forwarder_distribution,25181175,0x10a073e90efa45b1d976a9f1141f60b91a3bca78,0x0bd06ec5231ed51b82052f5d493361927bebd66b,0.019762181910274144,Internal
0x5c252b031bb227fae589cc3ad2e596914a6364af8224687c7a6d99e0e09230da,staged_token:0xd95dce21cae6a760a70cd5d7783da40d63a95796:deploy,25181182,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.001112461232462094,Gas
0xc3cc9925bb4592b0629b4a77e11427c0ebcf6769e56c9c15740517ad72c98653,staged_token:0xd95dce21cae6a760a70cd5d7783da40d63a95796:token_transfer,25181191,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000017206791732684,Gas
0xa8c8a873a3319f1ffc73d11e3fc89577711afe720cb25111f5a464ff3b484556,staged_token:0xd95dce21cae6a760a70cd5d7783da40d63a95796:eth_fund,25181193,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0xd95dce21cae6a760a70cd5d7783da40d63a95796,1.000000000000000000,Direct
0xa8c8a873a3319f1ffc73d11e3fc89577711afe720cb25111f5a464ff3b484556,staged_token:0xd95dce21cae6a760a70cd5d7783da40d63a95796:eth_fund,25181193,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000006972902510660,Gas
0xa8c8a873a3319f1ffc73d11e3fc89577711afe720cb25111f5a464ff3b484556,staged_token:0xd95dce21cae6a760a70cd5d7783da40d63a95796:eth_fund,25181193,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0xd95dce21cae6a760a70cd5d7783da40d63a95796,1.000000000000000000,Internal
0x5a6070274dfea7e4336cd82a1de90255c02b8c2e2ac6354a069076f14f46e894,staged_token:0xb109bd5e321eeb46e80a67c9b256ac43e954a1e3:deploy,25181342,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.001216855567426330,Gas
0xd965240cfb0d39df105cab9d284192c0b097434d07bdc488ed897b61a18a5ee6,staged_token:0xb109bd5e321eeb46e80a67c9b256ac43e954a1e3:token_transfer,25181345,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000018749073897828,Gas
0x91a8d71eb02dfa009c13538c72a0ed99aa0584b986e6adb491c9dae54ca1a55e,staged_token:0xb109bd5e321eeb46e80a67c9b256ac43e954a1e3:eth_fund,25181347,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0xb109bd5e321eeb46e80a67c9b256ac43e954a1e3,1.000000000000000000,Direct
0x91a8d71eb02dfa009c13538c72a0ed99aa0584b986e6adb491c9dae54ca1a55e,staged_token:0xb109bd5e321eeb46e80a67c9b256ac43e954a1e3:eth_fund,25181347,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0x0000000000000000000000000000000000000000,0.000007541439116465,Gas
0x91a8d71eb02dfa009c13538c72a0ed99aa0584b986e6adb491c9dae54ca1a55e,staged_token:0xb109bd5e321eeb46e80a67c9b256ac43e954a1e3:eth_fund,25181347,0x9d58c75a8749a94c9cf9539b4f625ed42936105d,0xb109bd5e321eeb46e80a67c9b256ac43e954a1e3,1.000000000000000000,Internal
