review_id,chain,source_run_id,source,token,pool,protocol,symbol,label,mechanism,mechanism_label,confidence,pool_created_block,trading_enabled_block,trading_enabled_source,first_observed_trade_block,first_blocked_block,first_drain_block,label_block,blocks_from_trading_enabled_to_label,minutes_from_trading_enabled_to_label,time_to_scam_bucket,price_ratio_to_initial_at_label,liquidity_eth_at_label,liquidity_level_at_label,can_buy,can_sell,has_observed_buy,has_observed_sell,evidence_block,evidence_tx,evidence_summary,evidence_ref,notes,review_status
scam100-031,ethereum,run-2,token_server_pool_scam_mechanism,0x37c5e45751d1812419ddb9d19ba029d71904fedb,0x1b3f866d8b6b10b483bb9a73cfd11283211d4d2e,UNISWAP-V2,🌺STSIG,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995483,24995483,trading_status.block,24995483,,24995550,24995550,67,13,early_11_to_100,7.6519977e-05,1.4941386e-06,drained,false,false,true,true,24995550,0x6bd3fb751005578b487448efb4de9fcdc75ab1a1ebe6305c6f764d2c2a5fe99d,mechanism=direct_lp_liquidity_removal; drain block=24995550 reserve_ratio_to_max=0.000170205 source=reserve_history; burn_event_present=true; liquidity=1.49414e-06,http://127.0.0.1:40019/eth/tokens/0x37c5e45751d1812419ddb9d19ba029d71904fedb/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-032,ethereum,run-2,token_server_pool_scam_mechanism,0x46f5f18213e5d6419bb053afd9779e4c7bd2df48,0x6de3c6984f8f84d02609a1ace6e3368c8f399dd2,UNISWAP-V3,TOKI,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995572,24995578,trading_status.block,24995578,,24995583,24995583,5,1,fast_1_to_10,,0,drained,false,false,true,true,24995583,0x6e91dc9acbfdccf5d0e0f13d51373a793e7085f07d8572ee52605037123b858c,mechanism=direct_lp_liquidity_removal; drain block=24995583 reserve_ratio_to_max=0.000898088 source=reserve_history; burn_event_present=true; sell_failure_present=true; liquidity=0,http://127.0.0.1:40019/eth/tokens/0x46f5f18213e5d6419bb053afd9779e4c7bd2df48/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-033,ethereum,run-2,token_server_pool_scam_mechanism,0xd045a789997069d60cb7e05b53d06324218ec36d,0x0b39c981e70a90dedb8c384d7b1521226ca80937,UNISWAP-V2,PEG,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995545,24995545,trading_status.block,24995545,,24995590,24995590,45,9,early_11_to_100,2.5570746e-06,3.3333241e-06,drained,false,false,true,true,24995590,0xa33b50b6c7000e5a5c88ae7770f6e12fcf889b651b770274bfe5f026ab759682,mechanism=pair_balance_backdoor_drain; drain block=24995590 reserve_ratio_to_max=9.16993e-07 source=reserve_history; pair_token_out_transfer_present=true; sell_failure_present=true; liquidity=3.33332e-06,http://127.0.0.1:40019/eth/tokens/0xd045a789997069d60cb7e05b53d06324218ec36d/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-034,ethereum,run-2,token_server_pool_scam_mechanism,0xdadb48bf051f4e3450284d174c98ed6a38cf1dd7,0xd84d1d3e19b3f350505afd37673c47a3f4451822,UNISWAP-V2,PEG,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995549,24995549,trading_status.block,24995549,,24995602,24995602,53,11,early_11_to_100,1.0608066,3.7777993e-06,dust,false,false,true,false,24995602,0xb7892a7ae0e98aa698df90808d45cd42978dcbb71c4e86cfbfe11191adcdeb07,mechanism=direct_lp_liquidity_removal; drain block=24995602 reserve_ratio_to_max=7.33553e-06 source=reserve_history; burn_event_present=true; liquidity=3.7778e-06,http://127.0.0.1:40019/eth/tokens/0xdadb48bf051f4e3450284d174c98ed6a38cf1dd7/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-035,ethereum,run-2,token_server_pool_scam_mechanism,0x359e4923012db7af38766f0b20cf668e88d9391d,0xd41430730baedc402d2e0424f8e5ca53b8a3af42,UNISWAP-V2,PORTAL,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995437,24995440,trading_status.block,24995440,,24995613,24995613,173,35,delayed_101_to_1000,1.0200697,2.5000186e-06,drained,false,false,true,false,24995613,0x4824dc60b924c51afab786070fc3b516665c6cfc68fde5095ea809b67fff3ce1,mechanism=direct_lp_liquidity_removal; drain block=24995613 reserve_ratio_to_max=2.47527e-06 source=reserve_history; burn_event_present=true; liquidity=2.50002e-06,http://127.0.0.1:40019/eth/tokens/0x359e4923012db7af38766f0b20cf668e88d9391d/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-036,ethereum,run-2,token_server_pool_scam_mechanism,0xc9d072112c2bd907f50c9f153805e248b33f6886,0x7f21a37c45ef2087d54fbbac82df0bc30cfabe0d,UNISWAP-V2,🔥EF,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995530,24995530,trading_status.block,24995530,,24995624,24995624,94,19,early_11_to_100,0.00010235944,1.2300841e-06,drained,false,false,true,true,24995624,0x91100b1d4ea14e368fae5444f5702fab3352ccd3a1e8ae8ce1d8aa3da79bded2,mechanism=direct_lp_liquidity_removal; drain block=24995624 reserve_ratio_to_max=0.00012076 source=reserve_history; burn_event_present=true; liquidity=1.23008e-06,http://127.0.0.1:40019/eth/tokens/0xc9d072112c2bd907f50c9f153805e248b33f6886/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-037,ethereum,run-2,token_server_pool_scam_mechanism,0x415acfb2cefab9958a2947fcce4fb605685d3b0c,0x9405833b313e5bcb87100a17829687799267a218,UNISWAP-V2,🐾PHBRI,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995559,24995559,trading_status.block,24995559,,24995645,24995645,86,17,early_11_to_100,8.1246931e-05,1.8913561e-06,drained,false,false,true,true,24995645,0xc49735fafcc7401574e6c10844b3c92122d11fc58671ec97cf36acd8ac7a79dc,mechanism=direct_lp_liquidity_removal; drain block=24995645 reserve_ratio_to_max=0.000196598 source=reserve_history; burn_event_present=true; liquidity=1.89136e-06,http://127.0.0.1:40019/eth/tokens/0x415acfb2cefab9958a2947fcce4fb605685d3b0c/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-038,ethereum,run-2,token_server_pool_scam_mechanism,0x67b5fd0aea7dc6cd0c0e265e52e963bd6ee79efa,0x8bc7540b890567f41714ed4dc011108fcb78f8dd,UNISWAP-V2,EPIZO,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24994949,24994949,trading_status.block,24994949,,24995701,24995701,752,1.5e+02,delayed_101_to_1000,8.2764894e-05,2.8881958e-05,dust,false,false,true,true,24995701,0x4c6910f311dc0738a94b729c34c14b4bc92df32748a78e9d63deb558292ecfb0,mechanism=pair_balance_backdoor_drain; drain block=24995701 reserve_ratio_to_max=7.69633e-06 source=reserve_history; pair_token_out_transfer_present=true; sell_failure_present=true; liquidity=2.8882e-05,http://127.0.0.1:40019/eth/tokens/0x67b5fd0aea7dc6cd0c0e265e52e963bd6ee79efa/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-039,ethereum,run-2,token_server_pool_scam_mechanism,0xc2c9350dfb84e4c56899b66524dca99ba61cf9b1,0x000000000004444c5dc75cb358380d2e3de08a90#0x06dea5235643ff710c5d662d884ad74708fa0752913c88b7953bb312709b1d0b,UNISWAP-V4,UP,scammed_pool,unknown_reserve_drain,Unknown Reserve Drain,probable,24995682,24995682,trading_status.block,24995682,,24995724,24995724,42,8.4,early_11_to_100,,3.8697233e-22,drained,false,false,true,true,24995724,0xe0a8ce9a8c766394d4134dac1f0911eddc600b25d881a635ffca0055d20ea803,mechanism=unknown_reserve_drain; drain block=24995724 reserve_ratio_to_max=2.19827e-22 source=reserve_history; sell_failure_present=true; liquidity=3.86972e-22,http://127.0.0.1:40019/eth/tokens/0xc2c9350dfb84e4c56899b66524dca99ba61cf9b1/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-040,ethereum,run-2,token_server_pool_scam_mechanism,0xd3211c7ac23f4661cbced612d8db5fb138e1bc6f,0x6f660234825d2e2ede3a1d7cb97337fcae5b2c7f,UNISWAP-V2,💰sahne,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995532,24995532,trading_status.block,24995532,,24995729,24995729,197,39,delayed_101_to_1000,1.8289185e-07,1.0414349e-07,drained,false,false,true,true,24995729,0x703760282c51bae3e24004af44b0efbde94db27b09788821b187101417f2c274,mechanism=direct_lp_liquidity_removal; drain block=24995729 reserve_ratio_to_max=0.000220757 source=reserve_history; burn_event_present=true; liquidity=1.04143e-07,http://127.0.0.1:40019/eth/tokens/0xd3211c7ac23f4661cbced612d8db5fb138e1bc6f/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-041,ethereum,run-2,token_server_pool_scam_mechanism,0xaf27116511f397d6e83b9ee2c58fb0d1779dfbee,0xa0928efd94b6093ed3d8e28256f4535dc9aaee87,UNISWAP-V2,🛡LSCT,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995633,24995633,trading_status.block,24995633,,24995731,24995731,98,20,early_11_to_100,2.3850428e-05,1.0396868e-06,drained,false,false,true,true,24995731,0x9cdf06daa8dbfaa5a02bfcef0fe394f73688349a62b9cc0b74baaf01ab11948c,mechanism=direct_lp_liquidity_removal; drain block=24995731 reserve_ratio_to_max=0.0002123 source=reserve_history; burn_event_present=true; liquidity=1.03969e-06,http://127.0.0.1:40019/eth/tokens/0xaf27116511f397d6e83b9ee2c58fb0d1779dfbee/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-042,ethereum,run-2,token_server_pool_scam_mechanism,0xe6ab964f87ec116c83fb0e44e862097b22f53b86,0x58994f95621e98d7876557fc487f953751e387bb,UNISWAP-V2,JUSTIN,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995676,24995676,trading_status.block,24995676,,24995742,24995742,66,13,early_11_to_100,1.1787765,1.1105756e-05,dust,false,false,true,false,24995742,0x1f80ed1b05b90b1748611ec31171ac460e73238f1324cd0eb422276c23c81035,mechanism=direct_lp_liquidity_removal; drain block=24995742 reserve_ratio_to_max=2.04555e-05 source=reserve_history; burn_event_present=true; liquidity=1.11058e-05,http://127.0.0.1:40019/eth/tokens/0xe6ab964f87ec116c83fb0e44e862097b22f53b86/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-043,ethereum,run-2,token_server_pool_scam_mechanism,0x594b4534652deac2eb231ef79ae5df37364c9009,0x36c8d78501fab58bc65d6d122a623b6e8dde6ce0,UNISWAP-V2,🌊VIPOO,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995654,24995654,trading_status.block,24995654,,24995744,24995744,90,18,early_11_to_100,0.00010159383,2.5870575e-06,drained,false,false,true,true,24995744,0x43f327ec4dd512c1b427d0914b16a494127bc32df77a3066fcd28a4fef15aa33,mechanism=direct_lp_liquidity_removal; drain block=24995744 reserve_ratio_to_max=0.000255742 source=reserve_history; burn_event_present=true; liquidity=2.58706e-06,http://127.0.0.1:40019/eth/tokens/0x594b4534652deac2eb231ef79ae5df37364c9009/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-044,ethereum,run-2,token_server_pool_scam_mechanism,0xd7ad3257834bb8149ed4f52c876eb54bad9bd0f9,0x6cdd0992201795dd259af7859176f3dd17bc3949,UNISWAP-V2,🦖,scammed_pool,reserve_dump_drain,Reserve Dump / External Holder Drain,probable,24995538,24995597,trading_status.block,24995597,,24995752,24995752,155,31,delayed_101_to_1000,1.0033745e-06,0.001003306,dust,false,false,true,true,24995752,0xc4f2b3bcc32ae2225096040da6edfc65e563a71fb9d4de5b05275704e1854f89,mechanism=reserve_dump_drain; drain block=24995752 reserve_ratio_to_max=0.000928316 source=reserve_history; liquidity=0.00100331,http://127.0.0.1:40019/eth/tokens/0xd7ad3257834bb8149ed4f52c876eb54bad9bd0f9/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-045,ethereum,run-2,token_server_pool_scam_mechanism,0x517cb799fc5fda46600416e5af7c9cda72c95fa9,0x6fa6e2d790430c3285db5a14a10e41ad4a9a23dd,UNISWAP-V2,Gus,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995793,24995793,trading_status.block,24995793,,24995805,24995805,12,2.4,early_11_to_100,1.4485717e-06,1.2110496e-06,drained,false,false,true,true,24995805,0x853524824a190add556174802da3f480353cbe860b9ba583c01f59a3515fcea9,mechanism=pair_balance_backdoor_drain; drain block=24995805 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=1.21105e-06,http://127.0.0.1:40019/eth/tokens/0x517cb799fc5fda46600416e5af7c9cda72c95fa9/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-046,ethereum,run-2,token_server_pool_scam_mechanism,0x494bdd235d234138986093d735afe3e5b674fb28,0x1eefab282a381f8a667716eb0b080417e1f558e4,UNISWAP-V2,Gus,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995793,24995793,trading_status.block,24995793,,24995811,24995811,18,3.6,early_11_to_100,5.0283473e-05,2.2479976e-05,dust,false,false,true,true,24995811,0x7ff9047e069a893e58695332f9e3bcef78bb1460c8e81431101e72e907d1b120,mechanism=pair_balance_backdoor_drain; drain block=24995811 reserve_ratio_to_max=1.00301e-05 source=reserve_history; pair_token_out_transfer_present=true; liquidity=2.248e-05,http://127.0.0.1:40019/eth/tokens/0x494bdd235d234138986093d735afe3e5b674fb28/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-047,ethereum,run-2,token_server_pool_scam_mechanism,0x60249f75d9c8f0b404600e522f0f77a3b5b16510,0xe764da40dc54eff94e6cfb44a3efe215fb88533b,UNISWAP-V2,🔭DRG,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995758,24995758,trading_status.block,24995758,,24995835,24995835,77,15,early_11_to_100,2.2462835e-05,1.0867597e-06,drained,false,false,true,true,24995835,0xc8eba4bbc0ec6eb4d4109b11fc2c5ce893dfee3555b4121dc9828e71ca0ef573,mechanism=direct_lp_liquidity_removal; drain block=24995835 reserve_ratio_to_max=0.000218214 source=reserve_history; burn_event_present=true; liquidity=1.08676e-06,http://127.0.0.1:40019/eth/tokens/0x60249f75d9c8f0b404600e522f0f77a3b5b16510/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-048,ethereum,run-2,token_server_pool_scam_mechanism,0xd08f513e1836bb43b9bfd82f36d04c0033e9e2c8,0x6a0445ef6ca59ce684cb4e8b70a62afd34ddebc9,UNISWAP-V2,💎GRPT,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995739,24995739,trading_status.block,24995739,,24995837,24995837,98,20,early_11_to_100,0.34800816,0.00010141076,dust,false,false,true,true,24995837,0x0d1e3b4028985544ad19e1b7a10b20dc42ad6eb9f70f50e721ca3edb9f2a229d,mechanism=direct_lp_liquidity_removal; drain block=24995837 reserve_ratio_to_max=0.000153833 source=reserve_history; burn_event_present=true; liquidity=0.000101411,http://127.0.0.1:40019/eth/tokens/0xd08f513e1836bb43b9bfd82f36d04c0033e9e2c8/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-049,ethereum,run-2,token_server_pool_scam_mechanism,0x4cfc1f65846f1f589ea28a8cb24916e53920b12b,0x4706f30af6cd795d3fb7bfa751c48b6512910ccd,UNISWAP-V2,space cheese,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995838,24995838,trading_status.block,24995838,,24995841,24995841,3,0.6,fast_1_to_10,1.0119523e-06,1.0119523e-06,drained,false,false,true,true,24995841,0x0faa43c21224f9851ec4c518f3baf13be630241d06ee8577b227c6a7b3a32002,mechanism=pair_balance_backdoor_drain; drain block=24995841 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=1.01195e-06,http://127.0.0.1:40019/eth/tokens/0x4cfc1f65846f1f589ea28a8cb24916e53920b12b/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-050,ethereum,run-2,token_server_pool_scam_mechanism,0xf88ca07e0e6fcdacb13fb36288fab7fe2e9911cf,0x164aff07806a38e79edc5ceda4b59d02197c84d6,UNISWAP-V2,space cheese,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995846,24995846,trading_status.block,24995846,,24995865,24995865,19,3.8,early_11_to_100,1.0119523e-06,1.0119523e-06,drained,false,false,true,true,24995865,0xfebfaad73a11b1487ca7d1e0164631d66d698c51e34bfffa21487d361aedbb80,mechanism=pair_balance_backdoor_drain; drain block=24995865 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=1.01195e-06,http://127.0.0.1:40019/eth/tokens/0xf88ca07e0e6fcdacb13fb36288fab7fe2e9911cf/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-051,ethereum,run-2,token_server_pool_scam_mechanism,0x3197a52f2935ad93435cf7d07c2b9016317d4a69,0xfa0e9547a8ba7f05343941a1380a3a6d97c5fad3,UNISWAP-V2,CHEESE,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995868,24995868,trading_status.block,24995868,,24995872,24995872,4,0.8,fast_1_to_10,1.0119523e-06,1.0119523e-06,drained,false,false,true,true,24995872,0x4086b96f06cc2747d3ec7e3c92c52bf5f02fdd364c876507f25437742085d34e,mechanism=pair_balance_backdoor_drain; drain block=24995872 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=1.01195e-06,http://127.0.0.1:40019/eth/tokens/0x3197a52f2935ad93435cf7d07c2b9016317d4a69/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-052,ethereum,run-2,token_server_pool_scam_mechanism,0xc15a0f62da58dae595da8726cae214364bc1d5df,0xef6efad085e089d953b04d7e262b9dbbc27bee04,UNISWAP-V2,VITALIKSHIBA,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995835,24995835,trading_status.block,24995835,,24995907,24995907,72,14,early_11_to_100,1.1237467,9.6511803e-05,dust,false,false,true,true,24995907,0xa730eac90f17ebf4657d28456f41f4a77b1bcbfbdc533857bca93bd4f136401e,mechanism=direct_lp_liquidity_removal; drain block=24995907 reserve_ratio_to_max=0.000132571 source=reserve_history; burn_event_present=true; liquidity=9.65118e-05,http://127.0.0.1:40019/eth/tokens/0xc15a0f62da58dae595da8726cae214364bc1d5df/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-053,ethereum,run-2,token_server_pool_scam_mechanism,0x6d87dabc849d7d78d6a8988cc762f6389ed34506,0x012179fee5c908002c4b43d3ac7f137fb077a03d,UNISWAP-V2,space cheese,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995845,24995845,trading_status.block,24995845,,24995920,24995920,75,15,early_11_to_100,8.4429678e-05,4.3812992e-05,dust,false,false,true,true,24995920,0xaf4e2da2a9e57eda57b394ae127629d7f4117730f6c83d083c12b52dd2b59dee,mechanism=pair_balance_backdoor_drain; drain block=24995920 reserve_ratio_to_max=8.15658e-06 source=reserve_history; pair_token_out_transfer_present=true; sell_failure_present=true; liquidity=4.3813e-05,http://127.0.0.1:40019/eth/tokens/0x6d87dabc849d7d78d6a8988cc762f6389ed34506/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-054,ethereum,run-2,token_server_pool_scam_mechanism,0xfe1542e2e71735276ae69ad2ee2e431a2e3d6a7e,0x0f73b6aba69cd826b1fa75864669ef8687740ba9,UNISWAP-V2,✨NNSY,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995847,24995847,trading_status.block,24995847,,24995936,24995936,89,18,early_11_to_100,0.0001316043,1.1380433e-06,drained,false,false,true,true,24995936,0xa1248712884cf20089c71274bb1fab3dad30b38dba4eff44cb5dab51510ee301,mechanism=direct_lp_liquidity_removal; drain block=24995936 reserve_ratio_to_max=9.88647e-05 source=reserve_history; burn_event_present=true; liquidity=1.13804e-06,http://127.0.0.1:40019/eth/tokens/0xfe1542e2e71735276ae69ad2ee2e431a2e3d6a7e/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-055,ethereum,run-2,token_server_pool_scam_mechanism,0xb01cf4630b10d5f0a593c630bb184ae5b497a509,0x36f267d77bbbce55792a6f25102cf9dc8187a6d7,UNISWAP-V2,🍒CHCG,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995847,24995847,trading_status.block,24995847,,24995938,24995938,91,18,early_11_to_100,8.3688707e-05,1.4380738e-06,drained,false,false,true,true,24995938,0x9b1f857e03512bca6213fe062874ea6e0512768df34741e17bf52f8f8b796314,mechanism=direct_lp_liquidity_removal; drain block=24995938 reserve_ratio_to_max=0.000154522 source=reserve_history; burn_event_present=true; liquidity=1.43807e-06,http://127.0.0.1:40019/eth/tokens/0xb01cf4630b10d5f0a593c630bb184ae5b497a509/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-056,ethereum,run-2,token_server_pool_scam_mechanism,0x4e69f4a0e64d9caff0e023d474bfbd1edb4f612a,0x0101f14728f651da00298b192d1699091697da2f,UNISWAP-V2,CHETGPT,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995924,24995924,trading_status.block,24995924,,24995939,24995939,15,3,early_11_to_100,1.015535,5.7e-17,drained,false,false,false,false,24995939,0xdb80a18ed19ecd78bb3345d095a73b6579dd0764059952e42cbb33fa11fb4ace,mechanism=direct_lp_liquidity_removal; drain block=24995939 reserve_ratio_to_max=5.7e-17 source=reserve_history; burn_event_present=true; liquidity=5.7e-17,http://127.0.0.1:40019/eth/tokens/0x4e69f4a0e64d9caff0e023d474bfbd1edb4f612a/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-057,ethereum,run-2,token_server_pool_scam_mechanism,0xca6b5ace6dcf4d7d94ffea07b741e62ca9466fc0,0x580481180b7de6354d3c9250ab0ece17fa736ece,UNISWAP-V2,fe,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995710,24995710,trading_status.block,24995710,,24995949,24995949,239,48,delayed_101_to_1000,0.072767672,1.1664993e-06,drained,false,false,true,true,24995949,0x1047e48f083cacfe16db13fc275689ef3425b7e72e019ad8c81d2882b6593ccd,mechanism=direct_lp_liquidity_removal; drain block=24995949 reserve_ratio_to_max=0.000260615 source=reserve_history; burn_event_present=true; liquidity=1.1665e-06,http://127.0.0.1:40019/eth/tokens/0xca6b5ace6dcf4d7d94ffea07b741e62ca9466fc0/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-058,ethereum,run-2,token_server_pool_scam_mechanism,0x671f30a74920ce4cdded542c6b0d59e5c57bc809,0x767ce12b4c6c4aa48e02ded49e2fad86d2ca5598,UNISWAP-V2,🛸$RFROG,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995758,24995758,trading_status.block,24995758,,24995951,24995951,193,39,delayed_101_to_1000,2.2058391e-05,1.1004792e-06,drained,false,false,true,true,24995951,0x823ed343aec4be7353c33ed4e4bfb83681734428add9c70b08baa61b0984d8f3,mechanism=direct_lp_liquidity_removal; drain block=24995951 reserve_ratio_to_max=0.000212131 source=reserve_history; burn_event_present=true; liquidity=1.10048e-06,http://127.0.0.1:40019/eth/tokens/0x671f30a74920ce4cdded542c6b0d59e5c57bc809/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-059,ethereum,run-2,token_server_pool_scam_mechanism,0xa60af872b8805c6089d76aaab7c465761e7b4f31,0x248767524f84e539e08fa43cdaf67b6683f0320c,UNISWAP-V2,🦾v60,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995487,24995487,trading_status.block,24995487,,24995966,24995966,479,96,delayed_101_to_1000,1.5317615e-05,1.2620563e-06,drained,false,false,true,true,24995966,0xb62420d26f685e891550bf615e5ea61d924ee8b0b88325d1d725379c3b21c8a9,mechanism=direct_lp_liquidity_removal; drain block=24995966 reserve_ratio_to_max=0.00028976 source=reserve_history; burn_event_present=true; liquidity=1.26206e-06,http://127.0.0.1:40019/eth/tokens/0xa60af872b8805c6089d76aaab7c465761e7b4f31/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-060,ethereum,run-2,token_server_pool_scam_mechanism,0xf182a30ea63aac0f19753c1ae93f86d5351048db,0xa9615d871338b37fb1e987547f95232e2d8eaf46,UNISWAP-V2,🔥PE,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995948,24995948,trading_status.block,24995948,,24995970,24995970,22,4.4,early_11_to_100,0.00013602314,1.1446801e-06,drained,false,false,true,true,24995970,0x3084116f7e23bdaddd36941b4dbed424d137b75690f2562a2c44027eac51fcf8,mechanism=direct_lp_liquidity_removal; drain block=24995970 reserve_ratio_to_max=9.7814e-05 source=reserve_history; burn_event_present=true; liquidity=1.14468e-06,http://127.0.0.1:40019/eth/tokens/0xf182a30ea63aac0f19753c1ae93f86d5351048db/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-061,ethereum,run-2,token_server_pool_scam_mechanism,0xfa11e3b6f477856e6c8ad050ed32d77ccfe47789,0xa6e56dc14f6a211d798898a465dddf9eaab94a75,UNISWAP-V2,scribblification,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996008,24996008,trading_status.block,24996008,,24996017,24996017,9,1.8,fast_1_to_10,1.0119523e-06,1.0119523e-06,drained,false,false,true,true,24996017,0x7e4a8f4d0d1839de90c31385f485970211710e4180b852abb64f865fb23d9e32,mechanism=pair_balance_backdoor_drain; drain block=24996017 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=1.01195e-06,http://127.0.0.1:40019/eth/tokens/0xfa11e3b6f477856e6c8ad050ed32d77ccfe47789/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
